Patent ID,IPC
CN103356503,A61P000912
CN103356615,A61K0031451
CN103356615,A61K000948
CN103356615,A61K0031155
CN103356615,A61P000310
CN103356638,A61K0031549
CN103356638,A61K000948
CN103356638,A61K00314184
CN103356638,A61P000912
CN103356661,A61K003164
CN103356661,A61K000948
CN103356661,A61K0031155
CN103356661,A61P000310
CN103372015,A61K0031585
CN103372015,A61K000900
CN103372015,A61K004500
CN103372015,A61P001518
CN103385878,A61K0031451
CN103385878,A61K0031155
CN103385878,A61K004734
CN103385878,A61K004738
CN103385878,A61P000310
CN103405440,A61K003155
CN103405440,A61K000910
CN103405440,A61K0031513
CN103405440,A61K004734
CN103405440,A61P003118
CN103417564,A61K00317072
CN103417564,A61K0031513
CN103417564,A61K0031551
CN103417564,A61P003118
CN103432103,A61K000962
CN103432103,A61K0031366
CN103432103,A61K0031455
CN103432103,A61P000306
CN103432131,A61K00314439
CN103432131,A61K000922
CN103432131,A61K0031155
CN103432131,A61P000310
CN103446062,A61K000916
CN103446062,A61K0031155
CN103446062,A61K00314439
CN103446062,A61P000310
CN103446063,A61K000916
CN103446063,A61K0031155
CN103446063,A61K00314439
CN103446063,A61P000310
CN103462923,A61K000924
CN103462923,A61K0031455
CN103462923,A61K004500
CN103462923,A61K004732
CN103462923,A61K004738
CN103462923,A61P000306
CN103463082,A61K00314422
CN103463082,A61K000924
CN103463082,A61K00314184
CN103463082,A61K004738
CN103463082,A61P000912
CN103463090,A61K00314985
CN103463090,A61K000916
CN103463090,A61K0031155
CN103463090,A61P000310
CN103479643,A61K0031549
CN103479643,A61K000948
CN103479643,A61K003141
CN103479643,A61K00314422
CN103479643,A61P000912
CN103479653,A61K0031616
CN103479653,A61K000928
CN103479653,A61K00314439
CN103479653,A61P000104
CN103479653,A61P002900
CN103494816,A61K0031451
CN103494816,A61K000930
CN103494816,A61K0031155
CN103494816,A61K004732
CN103494816,A61P000310
CN103494818,A61K0031455
CN103494818,A61K000928
CN103494818,A61K0031366
CN103494818,A61K004714
CN103494818,A61P000306
CN103505466,A61K003164
CN103505466,A61K000916
CN103505466,A61K000920
CN103505466,A61K000924
CN103505466,A61K000928
CN103505466,A61K0031155
CN103505466,A61K004732
CN103505466,A61P000304
CN103505466,A61P000306
CN103505466,A61P000310
CN103505466,A61P000910
CN103505466,A61P000912
CN103550210,A61K003143
CN103550210,A61K0031424
CN103550210,A61K004710
CN103550210,A61P003104
CN103565807,A61K00314422
CN103565807,A61K000920
CN103565807,A61K00314178
CN103565807,A61K004738
CN103565807,A61P000912
CN103566373,A61K004506
CN103566373,A61K0031397
CN103566373,A61K003140
CN103566373,A61K004738
CN103566373,A61P000306
CN103566373,A61P000910
CN103585151,A61K0031426
CN103585151,A61K000920
CN103585151,A61K0031192
CN103585151,A61P001902
CN103585151,A61P002900
CN103599081,A61K000922
CN103599081,A61K003122
CN103599081,A61K0031366
CN103599081,A61K003140
CN103599081,A61K0031405
CN103599081,A61K0031455
CN103599081,A61K0031505
CN103599081,A61P000306
CN103599081,A61K000922
CN103599081,A61K003122
CN103599081,A61K0031366
CN103599081,A61K003140
CN103599081,A61K0031405
CN103599081,A61K0031455
CN103599081,A61K0031505
CN103599081,A61P000306
CN103599082,A61K000922
CN103599082,A61K00314439
CN103599082,A61K003300
CN103599082,A61P000104
CN103599537,A61K004500
CN103599537,A61K00314035
CN103599537,A61K0031404
CN103599537,A61K00314422
CN103599537,A61K00314545
CN103599537,A61K0031519
CN103599537,A61K0031549
CN103599537,A61P000900
CN103599537,A61P000910
CN103599537,A61P000912
CN103599537,A61P001312
CN103601683,C07D023506
CN103601683,A61K00314184
CN103601683,A61P003114
CN103601683,A61P003120
CN103622942,A61K0031198
CN103622942,A61K000910
CN103622942,A61K004732
CN103622942,A61K004738
CN103622942,A61P002516
CN103622970,A61K0031549
CN103622970,A61K000920
CN103622970,A61K00314184
CN103622970,A61K004736
CN103622970,A61P000912
CN103655570,A61K00314985
CN103655570,A61K000930
CN103655570,A61K000936
CN103655570,A61K0031155
CN103655570,A61P000310
CN103655571,A61K0031513
CN103655571,A61K000900
CN103655571,A61K000910
CN103655571,A61K0031427
CN103655571,A61P003118
CN103655578,A61K0031546
CN103655578,A61K000914
CN103655578,A61K003143
CN103655578,A61P003104
CN103655579,A61K0031549
CN103655579,A61K00314184
CN103655579,A61P000912
CN103656608,A61K003805
CN103656608,A61K00314422
CN103656608,A61K004738
CN103656608,A61P000912
CN103705513,A61K00314422
CN103705513,A61K000920
CN103705513,A61K00314184
CN103705513,A61K004712
CN103705513,A61K004726
CN103705513,A61K004734
CN103705513,A61K004738
CN103705513,A61P000306
CN103705513,A61P000912
CN103705515,A61K0031451
CN103705515,A61K000920
CN103705515,A61K0031155
CN103705515,A61P000310
CN103720696,A61K0031549
CN103720696,A61K000948
CN103720696,A61K003141
CN103720696,A61P000912
CN103735544,A61K003140
CN103735544,A61K0031155
CN103735544,A61K004702
CN103735544,A61K004710
CN103735544,A61P000310
CN103768036,A61K000948
CN103768036,A61K00314178
CN103768036,A61K0031549
CN103768036,A61P000912
CN103768056,A61K003143
CN103768056,A61K000920
CN103768056,A61K0031424
CN103768056,A61K004704
CN103768056,A61K004746
CN103768056,A61P003104
CN103768062,A61K0031451
CN103768062,A61K000920
CN103768062,A61K0031155
CN103768062,A61P000310
CN103784436,A61K003140
CN103784436,A61K000928
CN103784436,A61K0031397
CN103784436,A61P000306
CN103845342,A61K003157
CN103845342,A61K0031155
CN103845342,A61K0031567
CN103845342,A61P000550
CN103845342,A61P001508
CN103845342,A61P001710
CN103860507,A61K000922
CN103860507,A61K003148
CN103860507,A61K004732
CN103860507,A61K004736
CN103860507,A61K004738
CN103860507,A61P000900
CN103860507,A61P000910
CN103860507,A61P000912
CN103860507,A61P002528
CN103860511,A61K000928
CN103860511,A61K00314184
CN103860511,A61K00314422
CN103860511,A61K004738
CN103860511,A61P000912
CN103860550,A61K00314045
CN103860550,A61K0031198
CN103860550,A61P002516
CN103860584,A61K003300
CN103860584,A61J000307
CN103860584,A61K000948
CN103860584,A61K00314439
CN103860584,A61P000104
CN103861081,A61K003805
CN103861081,A61K000920
CN103861081,A61K00314422
CN103861081,A61P000910
CN103861081,A61P000912
CN103877085,A61K00314439
CN103877085,A61K0031192
CN103877085,A61K004732
CN103877085,A61K004736
CN103877085,A61K004738
CN103877085,A61P000104
CN103877085,A61P001902
CN103877085,A61P002900
CN103893185,A61K0031549
CN103893185,A61K000920
CN103893185,A61K003141
CN103893185,A61K004704
CN103893185,A61K004726
CN103893185,A61P000912
CN103893192,A61K0031616
CN103893192,A61K000936
CN103893192,A61K0031519
CN103893192,A61K004738
CN103893192,A61P000702
CN103893192,A61P000910
CN103893193,A61K0031616
CN103893193,A61K000928
CN103893193,A61K0031519
CN103893193,A61P000702
CN103893193,A61P000910
CN103908454,A61K0031616
CN103908454,A61K00314365
CN103908454,A61K004724
CN103908454,A61P000900
CN103908456,A61K0031675
CN103908456,A61K000920
CN103908456,A61K0031513
CN103908456,A61K0031536
CN103908456,A61P003112
CN103908456,A61P003118
CN103908465,A61K00317072
CN103908465,A61K000920
CN103908465,A61K0031513
CN103908465,A61K004726
CN103908465,A61K004738
CN103908465,A61P003118
CN103908466,A61K00317072
CN103908466,A61K000948
CN103908466,A61K0031513
CN103908466,A61K004738
CN103908466,A61P003118
CN103933031,A61K0031403
CN103933031,A61K000930
CN103933031,A61K000932
CN103933031,A61K000936
CN103933031,A61K000944
CN103933031,A61K0031155
CN103933031,A61P000310
CN103933049,A61K003158
CN103933049,A61K0031137
CN103933049,A61K0031439
CN103933049,A61P001100
CN103933049,A61P001106
CN103933049,A61P002900
CN103933569,A61K004500
CN103933569,A61K00314965
CN103933569,A61P003500
CN103948579,A61K0031198
CN103948579,A61K000910
CN103948579,A61K0031165
CN103948579,A61P002516
CN103961350,A61K003143
CN103961350,A61K0031424
CN103961350,A61K004726
CN103961350,A61K004738
CN103961350,A61P003104
CN103961351,A61K003143
CN103961351,A61K000936
CN103961351,A61K0031424
CN103961351,A61K004738
CN103976997,A61K0031403
CN103976997,A61K000954
CN103976997,A61K0031155
CN103976997,A61P000310
CN104000821,A61K00314422
CN104000821,A61K000920
CN104000821,A61K00314184
CN104000821,A61P000912
CN104013617,A61K003140
CN104013617,A61K000936
CN104013617,A61K0031397
CN104013617,A61P000306
CN104013630,A61K003156
CN104013630,A61K003155
CN104013630,A61P001512
CN104013630,A61P001910
CN104083766,A61K004702
CN104083766,A61K0031431
CN104083766,A61K0031496
CN104083766,A61P003104
CN104095828,A61K000948
CN104095828,A61K000916
CN104095828,A61K000928
CN104095828,A61K003823
CN104095828,A61K004718
CN104095828,A61P001910
CN104095828,A61P002900
CN104095852,A61K0031496
CN104095852,A61K000908
CN104095852,A61K0031431
CN104095852,A61P003104
CN104095861,A61K0031616
CN104095861,A61K000934
CN104095861,A61K00314365
CN104095861,A61P000702
CN104095861,A61P000910
CN104095861,A61P002900
CN104095874,A61K003300
CN104095874,A61K000948
CN104095874,A61K00314439
CN104095874,A61P000104
CN104116748,A61K0031585
CN104116748,A61K000928
CN104116748,A61K000948
CN104116748,A61K0031567
CN104116748,A61P001518
CN104147004,A61K003143
CN104147004,A61K000914
CN104147004,A61P003104
CN104147012,A61K003153
CN104147012,A61K000920
CN104147012,A61P003500
CN104173340,A61K003143
CN104173340,A61J000302
CN104173340,A61K000914
CN104173340,A61P003104
CN104173341,A61K003143
CN104173341,A61J000307
CN104173341,A61K000948
CN104173341,A61K0031424
CN104173341,A61K004738
CN104173341,A61P003104
CN104188963,A61K003143
CN104188963,A61K000920
CN104188963,A61K0031424
CN104188963,A61K004732
CN104188963,A61K004734
CN104188963,A61K004738
CN104188963,A61P003104
CN104208032,A61K000920
CN104208032,A61K0031155
CN104208032,A61K0031451
CN104208032,A61K004710
CN104208032,A61P000310
CN104208039,A61K000948
CN104208039,A61K0031192
CN104208039,A61K00314439
CN104208039,A61K004738
CN104208039,A61P001902
CN104208039,A61P002900
CN104208046,A61K000972
CN104208046,A61K004500
CN104208046,A61P001100
CN104208046,A61P001106
CN104208046,A61P003104
CN104208686,A61K004500
CN104208686,A61K000972
CN104208686,A61K003156
CN104208686,A61P001100
CN104208686,A61P001106
CN104208689,A61K004500
CN104208689,A61K000972
CN104208689,A61K003158
CN104208689,A61P001100
CN104208689,A61P001106
CN104208690,A61K004500
CN104208690,A61K000972
CN104208690,A61K003158
CN104208690,A61P001100
CN104208690,A61P001106
CN104224779,A61K003143
CN104224779,A61K000948
CN104224779,A61K0031424
CN104224779,A61K004712
CN104224779,A61K004738
CN104224783,A61K0031451
CN104224783,A61K000930
CN104224783,A61P000310
CN104274456,A61K00314965
CN104274456,A61K000928
CN104274456,A61K0031133
CN104274456,A61K00314409
CN104274456,A61K0031496
CN104274456,A61P003106
CN104274468,A61K0031549
CN104274468,A61K000920
CN104274468,A61K003141
CN104274468,A61K004734
CN104274468,A61K004738
CN104274468,A61P000912
CN104288144,A61K003140
CN104288144,A61J000300
CN104288144,A61K000920
CN104288144,A61K0031155
CN104288144,A61P000310
CN104288161,A61K003164
CN104288161,A61K00314439
CN104288161,A61P000310
CN104324032,A61K0031496
CN104324032,A61K000916
CN104324032,A61K00314409
CN104324032,A61K00314709
CN104324032,A61P003106
CN104324033,A61K00314985
CN104324033,A61K000922
CN104324033,A61K0031155
CN104324033,A61K004738
CN104324033,A61P000310
CN104337811,A61K0031451
CN104337811,A61K000928
CN104337811,A61K0031155
CN104337811,A61K004738
CN104337811,A61P000310
CN104367574,A61K00314422
CN104367574,A61K000936
CN104367574,A61K003141
CN104367574,A61P000912
CN104367579,A61K0031546
CN104367579,A61K000919
CN104367579,A61K0031167
CN104367579,A61K0031431
CN104367579,A61P003104
CN104367582,A61K0031616
CN104367582,A61K000928
CN104367582,A61K00314365
CN104367582,A61P000702
CN104367582,A61P000910
CN104382896,A61K0031397
CN104382896,A61K000920
CN104382896,A61K000948
CN104382896,A61K0031366
CN104382896,A61P000306
CN104398527,A61K0031635
CN104398527,A61K0031505
CN104398527,A61P003104
CN104434918,A61K0031485
CN104434918,A61K000924
CN104434918,A61K0031192
CN104434918,A61P002900
CN104434932,A61K0031616
CN104434932,A61K000920
CN104434932,A61K00314365
CN104434932,A61K004738
CN104434932,A61P000702
CN104434932,A61P000900
CN104434932,A61P000910
CN104434933,A61K0031635
CN104434933,A61K0031505
CN104434933,A61P003104
CN104434934,A61K0031663
CN104434934,A61K0031593
CN104434934,A61K004740
CN104434934,A61P001908
CN104434934,A61P001910
CN104434955,A61K003300
CN104434955,A61K000930
CN104434955,A61K00314439
CN104434955,A61P000104
CN104436155,A61K003805
CN104436155,A61K00314422
CN104436155,A61K004732
CN104436155,A61P000910
CN104436155,A61P000912
CN104473894,A61K000922
CN104473894,A61K000924
CN104473894,A61K0031155
CN104473894,A61K00314439
CN104473894,A61K004714
CN104473894,A61K004732
CN104473894,A61K004738
CN104473894,A61P000310
CN104473922,A61K003143
CN104473922,A61K000920
CN104473922,A61K0031424
CN104473922,A61K004738
CN104473922,A61P003104
CN104473929,A61K00314985
CN104473929,A61K000926
CN104473929,A61K000962
CN104473929,A61K0031366
CN104473929,A61P000306
CN104473929,A61P000310
CN104490812,A61K000920
CN104490812,A61K0031424
CN104490812,A61K003143
CN104490812,A61K004726
CN104490812,A61K004736
CN104490812,A61P003104
CN104490880,A61K0031495
CN104490880,A61K000958
CN104490880,A61K0031137
CN104490880,A61P001102
CN104546838,A61K003143
CN104546838,A61K000920
CN104546838,A61K0031424
CN104546838,A61K004714
CN104546838,A61K004732
CN104546838,A61P003104
CN104546854,A61K0031505
CN104546854,A61K000920
CN104546854,A61K0031205
CN104546854,A61K004738
CN104546854,A61P000306
CN104606208,A61K003165
CN104606208,A61K000948
CN104606208,A61K0031194
CN104606208,A61K00314164
CN104606208,A61P000100
CN104606208,A61P000104
CN104644629,A61K003143
CN104644629,A61K000914
CN104644629,A61P003104
CN104644629,C07D049916
CN104644629,C07D049968
CN104644629,C07D049986
CN104644630,A61K003143
CN104644630,A61P003104
CN104644630,C07D049912
CN104644630,C07D049916
CN104644630,C07D049918
CN104644630,C07D049968
CN104644630,C07D049986
CN104644632,A61K00314422
CN104644632,A61K000920
CN104644632,A61K00314245
CN104644632,A61K004726
CN104644632,A61P000912
CN104644637,A61K0031496
CN104644637,A61K000914
CN104644637,A61K0031431
CN104644637,A61P003102
CN104644637,A61P003104
CN104644640,A61K0031546
CN104644640,A61K000914
CN104644640,A61K003143
CN104644640,A61P003104
CN104651422,C12P000764
CN104666312,A61K0031593
CN104666312,A61K000906
CN104666312,A61K0031573
CN104666312,A61P001706
CN104688717,A61K0031167
CN104688717,A61K000906
CN104688717,A61K004718
CN104688717,A61K004734
CN104688717,A61P002300
CN104706638,A61K0031496
CN104706638,A61K000948
CN104706638,A61K00314409
CN104706638,A61K004732
CN104706638,A61K004736
CN104706638,A61K004738
CN104706638,A61K004746
CN104706638,A61P003106
CN104758283,A61K00314422
CN104758283,A61K00314184
CN104758283,A61P000912
CN104771403,A61K003156
CN104771403,A61K0031155
CN104771403,A61K00314439
CN104771403,A61P000310
CN104825446,A61K003140
CN104825446,A61K000920
CN104825446,A61K0031155
CN104825446,A61K004704
CN104825446,A61K004718
CN104825446,A61P000310
CN104825449,A61K00314422
CN104825449,A61K000920
CN104825449,A61K003140
CN104825449,A61P000306
CN104825449,A61P000912
CN104840460,A61K00314422
CN104840460,A61K000920
CN104840460,A61K003141
CN104840460,A61K004736
CN104840460,A61P000912
CN104840464,A61K003153
CN104840464,A61K000920
CN104840464,A61K00314412
CN104840464,A61K0031513
CN104840464,A61P003500
CN104840960,A61K004500
CN104840960,A61K0031155
CN104840960,A61K004718
CN104840960,A61P000310
CN104856997,A61K0031496
CN104856997,A61K000914
CN104856997,A61K000919
CN104856997,A61K0031431
CN104856997,A61P003104
CN104873517,A61K003153
CN104873517,A61K000936
CN104873517,A61K00314412
CN104873517,A61K0031513
CN104873517,A61K004726
CN104873517,A61K004738
CN104873517,A61P003500
CN104906577,A61K004500
CN104906577,A61K003848
CN104906577,A61P003104
CN104906577,A61K004500
CN104906577,A61K003848
CN104906577,A61P003104
CN104922678,A61K004726
CN104922678,A61K000908
CN104922678,A61K003143
CN104922678,A61K004702
CN104922678,A61P003104
CN104922678,C07D049918
CN104922678,C07D049968
CN104983708,A61K000930
CN104983708,A61K0031137
CN104983708,A61K00314545
CN104983708,A61P001102
CN104983708,A61P003700
CN104983708,A61P003708
CN105012257,A61K000920
CN105012257,A61K000916
CN105012257,A61K003140
CN105012257,A61K00314422
CN105012257,A61K004738
CN105012257,A61P000912
CN105012258,A61K000920
CN105012258,A61K003140
CN105012258,A61K00314422
CN105012258,A61K004738
CN105012258,A61P000306
CN105012258,A61P000910
CN105012258,A61P000912
CN105030769,A61K003143
CN105030769,A61K0031424
CN105030769,A61P003104
CN105030793,A61K003164
CN105030793,A61K000948
CN105030793,A61K0031155
CN105030793,A61P000310
CN105055169,A61J000302
CN105055169,A61K000914
CN105055169,A61K0031198
CN105055169,A61K0031407
CN105055169,A61P003104
CN105055362,A61K000928
CN105055362,A61K00314184
CN105055362,A61K0031549
CN105055362,A61K004726
CN105055362,A61K004738
CN105055362,A61P000912
CN105055408,A61K003143
CN105055408,A61K000928
CN105055408,A61K0031424
CN105055408,A61K004738
CN105055408,A61P001100
CN105055408,A61P001102
CN105055408,A61P001104
CN105055408,A61P001302
CN105055408,A61P001310
CN105055408,A61P001312
CN105055408,A61P001700
CN105055408,A61P001902
CN105055408,A61P001908
CN105055408,A61P002716
CN105055408,A61P003104
CN105078952,A61K0031198
CN105078952,A61K0031165
CN105078952,A61P000900
CN105078952,A61P000910
CN105078952,A61P002528
CN105125539,A61K00314439
CN105125539,A61K000920
CN105125539,A61K0031155
CN105125539,A61P000310
CN105168157,A61K000920
CN105168157,A61K0031424
CN105168157,A61K003143
CN105168157,A61K004732
CN105168157,A61P003104
CN105194647,A61K003805
CN105194647,A61K00314422
CN105194647,A61K004738
CN105194647,A61P000912
CN105232487,A61K000924
CN105232487,A61K0031137
CN105232487,A61K0031445
CN105232487,A61K004712
CN105232487,A61K004738
CN105232487,A61P001102
CN105232487,A61P003708
CN105232551,A61K00314422
CN105232551,A61K003141
CN105232551,A61P000912
CN105287581,A61K0031513
CN105287581,A61K000936
CN105287581,A61K0031155
CN105287581,A61K004732
CN105287581,A61K004736
CN105287581,A61K004738
CN105287581,A61K004744
CN105287581,A61P000310
CN105310994,A61K000932
CN105310994,A61K0031366
CN105310994,A61K0031455
CN105310994,A61K004738
CN105310994,A61P000306
CN105311038,A61K0031616
CN105311038,A61K000926
CN105311038,A61K000962
CN105311038,A61K004734
CN105311038,A61K004738
CN105311038,A61P000702
CN105311039,A61K003164
CN105311039,A61K000920
CN105311039,A61P000310
CN105326837,A61K0031445
CN105326837,A61K000962
CN105326837,A61K003113
CN105326837,A61P002528
CN105343067,A61K003143
CN105343067,A61K000908
CN105343067,A61K000914
CN105343067,A61K0031424
CN105343067,A61P003104
CN105343067,C07D049910
CN105343067,C07D049968
CN105362252,A61K000952
CN105362252,A61K0031198
CN105362252,A61P002516
CN105380948,A61K0031496
CN105380948,A61K000916
CN105380948,A61K0031366
CN105380948,A61K004704
CN105380948,A61P003306
CN105395551,A61K0031505
CN105395551,A61K00314178
CN105395551,A61P000306
CN105395551,A61P000900
CN105395551,A61P000910
CN105395551,A61P000912
CN105456268,A61K0031496
CN105456268,A61K000919
CN105456268,A61K0031431
CN105456268,A61K004726
CN105456268,A61P003104
CN105476988,A61K003143
CN105476988,A61K000914
CN105476988,A61K0031424
CN105476988,A61P003104
CN105520942,A61K003143
CN105520942,A61K000914
CN105520942,A61K000920
CN105520942,A61K000948
CN105520942,A61P003104
CN105520942,C07D049916
CN105520942,C07D049968
CN105520942,C07D049986
